id,loan_amount,grade,purpose,home_ownership,income,dti,fico,loan_status
919824,5000.0,6,home_improvement,1,104000.0,8.88,695.0,1
1150351,30000.0,5,debt_consolidation,1,150000.0,11.99,715.0,1
378074,15000.0,5,debt_consolidation,0,55000.0,30.98,680.0,1
410011,22800.0,2,debt_consolidation,1,60000.0,32.64,670.0,0
1372277,18000.0,6,debt_consolidation,0,58000.0,16.78,660.0,1
533207,20000.0,7,credit_card,0,87000.0,12.42,720.0,0
573003,30000.0,6,credit_card,1,112000.0,10.78,745.0,1
1591760,19475.0,5,debt_consolidation,0,72000.0,27.18,715.0,1
131790,6000.0,6,debt_consolidation,0,38000.0,8.56,720.0,1
274111,7500.0,6,wedding,0,50000.0,9.62,715.0,1
988297,24000.0,5,small_business,1,45000.0,6.4,685.0,1
947719,18200.0,5,car,0,50000.0,9.72,725.0,0
921976,12000.0,6,home_improvement,1,42000.0,26.66,690.0,1
202481,10000.0,5,debt_consolidation,1,35000.0,4.84,710.0,0
515259,24000.0,3,debt_consolidation,1,90000.0,19.84,665.0,1
612994,10000.0,5,home_improvement,1,95000.0,25.11,670.0,0
210372,8000.0,3,debt_consolidation,0,60000.0,9.92,665.0,0
1340032,2000.0,5,credit_card,1,66000.0,38.47,670.0,1
1424711,5725.0,6,debt_consolidation,0,55000.0,14.47,700.0,1
253472,6000.0,4,small_business,1,42000.0,13.06,680.0,1
267557,13000.0,7,other,1,74400.0,18.6,755.0,1
466091,3500.0,6,credit_card,1,48000.0,7.45,660.0,0
1028051,15000.0,6,debt_consolidation,1,94000.0,15.52,725.0,1
553846,10000.0,6,credit_card,0,80000.0,8.85,660.0,1
1333482,34500.0,4,debt_consolidation,1,85000.0,25.06,765.0,1
245445,7200.0,6,debt_consolidation,1,35000.0,26.4,725.0,1
592866,23500.0,3,debt_consolidation,1,60000.0,18.52,680.0,1
1611609,17000.0,6,credit_card,1,80000.0,12.38,715.0,1
237031,6000.0,5,debt_consolidation,0,32000.0,17.81,670.0,0
1429610,2000.0,6,credit_card,0,55500.0,14.14,690.0,1
477063,28000.0,6,credit_card,1,285000.0,22.11,690.0,1
699776,24000.0,4,debt_consolidation,0,80000.0,31.04,700.0,1
30996,10800.0,6,credit_card,1,133000.0,15.61,685.0,1
160144,10000.0,5,debt_consolidation,1,55000.0,26.6,700.0,0
11284,10300.0,4,debt_consolidation,1,35654.0,29.86,740.0,0
951307,18000.0,3,other,0,45000.0,31.01,675.0,1
806155,6000.0,3,debt_consolidation,1,25000.0,10.95,685.0,0
261241,4200.0,4,credit_card,0,21000.0,12.0,660.0,1
63194,10000.0,6,credit_card,1,30000.0,14.24,720.0,1
637628,12000.0,5,home_improvement,1,70000.0,16.58,690.0,1
194099,32000.0,6,credit_card,1,109000.0,11.91,730.0,1
1126817,22800.0,4,debt_consolidation,0,62000.0,13.82,670.0,0
814639,6600.0,7,credit_card,0,55000.0,29.15,700.0,1
893835,16000.0,5,debt_consolidation,1,52000.0,28.34,695.0,1
143149,1600.0,5,debt_consolidation,0,62000.0,34.75,665.0,1
565834,19800.0,2,debt_consolidation,1,55000.0,32.73,680.0,0
700313,20000.0,6,home_improvement,1,67200.0,6.43,675.0,1
893473,10000.0,5,debt_consolidation,1,38000.0,29.05,705.0,1
58475,4525.0,3,medical,1,54186.0,19.87,685.0,0
94262,2200.0,4,debt_consolidation,1,65000.0,27.33,665.0,1
491012,30000.0,6,debt_consolidation,1,121000.0,15.34,680.0,1
806720,14000.0,7,credit_card,0,65000.0,19.85,725.0,1
1508379,10000.0,4,credit_card,0,30000.0,21.64,675.0,0
621662,16000.0,6,debt_consolidation,1,195000.0,12.62,715.0,1
112598,8000.0,5,medical,0,155000.0,9.87,660.0,1
297441,19200.0,4,other,0,63000.0,17.62,675.0,0
863025,8000.0,6,home_improvement,1,35000.0,16.83,680.0,1
637200,12600.0,5,other,1,60000.0,17.56,660.0,1
375821,8500.0,6,debt_consolidation,0,119400.0,3.45,675.0,0
1503287,15000.0,6,credit_card,1,120000.0,9.66,665.0,1
194150,18000.0,5,debt_consolidation,0,65000.0,13.16,715.0,1
471725,18000.0,6,debt_consolidation,1,68000.0,32.26,670.0,1
905198,15000.0,6,credit_card,1,56000.0,13.26,685.0,1
524429,19200.0,7,credit_card,1,75000.0,17.08,750.0,1
806478,14000.0,7,debt_consolidation,1,56000.0,16.48,710.0,1
643472,10000.0,5,small_business,1,140000.0,15.97,700.0,0
521504,20000.0,6,debt_consolidation,1,55000.0,10.58,665.0,1
56469,16800.0,5,debt_consolidation,1,111000.0,19.87,695.0,1
1589167,10325.0,6,debt_consolidation,1,50000.0,23.67,680.0,1
933661,26325.0,5,debt_consolidation,1,60000.0,14.94,685.0,1
1624050,16000.0,6,home_improvement,1,76000.0,16.02,740.0,1
428988,35000.0,5,debt_consolidation,1,80000.0,24.03,715.0,1
1571943,8500.0,6,medical,0,46000.0,25.12,695.0,1
512745,20000.0,5,debt_consolidation,0,55000.0,13.86,670.0,1
605026,10375.0,3,debt_consolidation,1,41000.0,17.94,680.0,0
954699,18000.0,3,debt_consolidation,0,45000.0,29.25,675.0,0
498803,22125.0,4,other,1,95000.0,12.2,685.0,0
34634,35000.0,4,debt_consolidation,1,100000.0,35.77,670.0,1
1167269,2800.0,4,other,1,35000.0,21.43,680.0,0
1501811,16800.0,5,debt_consolidation,0,99050.0,13.39,670.0,1
204485,2975.0,5,debt_consolidation,0,35000.0,13.37,680.0,1
111814,20000.0,7,credit_card,1,60000.0,7.48,670.0,1
267625,25000.0,4,debt_consolidation,1,103000.0,23.11,685.0,1
977021,12000.0,7,debt_consolidation,1,156000.0,5.5,730.0,1
516953,17000.0,6,debt_consolidation,0,50000.0,11.58,705.0,1
291022,30925.0,2,credit_card,1,77343.0,18.38,665.0,0
1644258,5000.0,7,debt_consolidation,0,55000.0,21.21,680.0,1
906647,17000.0,6,debt_consolidation,1,83000.0,17.07,710.0,1
956645,7750.0,5,small_business,0,72000.0,8.78,680.0,1
445181,32625.0,3,debt_consolidation,0,68000.0,16.89,685.0,0
976761,33600.0,4,debt_consolidation,1,143000.0,8.27,695.0,1
436090,17500.0,5,credit_card,1,72000.0,24.88,660.0,1
307651,16000.0,4,debt_consolidation,1,65000.0,35.22,720.0,1
523062,10000.0,6,credit_card,0,52000.0,13.99,675.0,1
209844,12000.0,4,debt_consolidation,1,120000.0,10.17,690.0,1
673533,15000.0,5,debt_consolidation,1,75000.0,24.98,720.0,1
1332031,20000.0,7,debt_consolidation,1,65000.0,7.92,715.0,1
945436,12000.0,6,credit_card,0,48000.0,25.73,680.0,1
518789,6000.0,4,vacation,0,48000.0,15.48,670.0,0
927553,24950.0,1,other,0,75000.0,12.9,685.0,1
982621,3000.0,5,car,0,57000.0,17.87,660.0,1
128716,20200.0,7,debt_consolidation,1,85000.0,20.18,750.0,1
2814,10000.0,6,credit_card,1,83500.0,36.4,725.0,1
1618034,17000.0,7,debt_consolidation,0,75000.0,12.83,715.0,1
841970,10000.0,6,debt_consolidation,1,125000.0,7.75,660.0,1
453910,25000.0,5,credit_card,0,60500.0,18.39,670.0,1
576628,18875.0,2,debt_consolidation,1,75000.0,27.92,675.0,1
848288,16000.0,6,debt_consolidation,1,73000.0,24.38,695.0,1
218590,15000.0,6,debt_consolidation,0,60000.0,15.33,695.0,1
82006,16000.0,7,debt_consolidation,1,61620.0,21.0,750.0,1
538719,10000.0,7,home_improvement,1,80000.0,11.03,690.0,1
664952,7000.0,6,credit_card,0,47000.0,6.26,660.0,1
8336,19800.0,7,credit_card,1,125000.0,17.18,735.0,1
1340038,24000.0,5,debt_consolidation,1,65000.0,22.92,705.0,0
251573,17500.0,2,debt_consolidation,0,91200.0,17.95,665.0,1
1140351,12000.0,5,credit_card,1,58000.0,34.22,705.0,0
845207,27000.0,4,debt_consolidation,1,95000.0,20.3,690.0,1
386416,20000.0,6,credit_card,1,140000.0,18.07,685.0,1
1056148,35000.0,3,debt_consolidation,1,115000.0,10.07,675.0,0
482734,11950.0,3,debt_consolidation,1,44000.0,17.21,675.0,1
1451618,2400.0,6,debt_consolidation,1,72000.0,10.05,800.0,1
20475,10000.0,7,debt_consolidation,1,75000.0,20.75,735.0,1
845955,15000.0,2,small_business,1,70000.0,29.55,675.0,1
327758,10375.0,4,debt_consolidation,1,100570.0,9.32,670.0,1
222606,23000.0,6,debt_consolidation,0,122000.0,14.9,730.0,1
137564,12400.0,5,credit_card,1,49000.0,29.86,670.0,1
53862,5000.0,5,small_business,1,36000.0,18.6,690.0,1
896539,11000.0,6,debt_consolidation,1,70000.0,13.39,665.0,1
247572,13500.0,5,debt_consolidation,0,57772.0,11.99,705.0,1
659397,10600.0,6,credit_card,1,56000.0,15.41,700.0,1
170406,8600.0,5,debt_consolidation,1,63000.0,20.53,675.0,1
696012,20000.0,2,debt_consolidation,1,130000.0,20.83,690.0,0
44157,4825.0,4,medical,1,36000.0,3.17,660.0,1
979628,9000.0,5,debt_consolidation,0,32000.0,24.49,680.0,1
440724,16000.0,5,debt_consolidation,0,51000.0,25.14,705.0,1
204650,4875.0,3,debt_consolidation,0,46000.0,17.24,665.0,0
938954,35000.0,3,debt_consolidation,0,90000.0,10.79,670.0,0
1013409,25000.0,6,credit_card,1,80000.0,17.09,690.0,1
533380,12000.0,6,credit_card,1,80000.0,9.69,685.0,1
112971,9000.0,5,debt_consolidation,1,55000.0,19.73,690.0,1
1643286,10000.0,6,debt_consolidation,1,62000.0,14.23,690.0,1
1584493,28000.0,7,credit_card,1,300000.0,5.17,760.0,1
95529,5000.0,6,debt_consolidation,1,68000.0,14.49,765.0,1
47594,23450.0,5,debt_consolidation,1,70000.0,23.78,730.0,0
156385,12000.0,6,debt_consolidation,1,65000.0,7.33,675.0,0
259571,1500.0,7,other,0,26400.0,11.88,715.0,1
579256,35000.0,6,debt_consolidation,1,149600.0,7.39,705.0,1
515775,11900.0,5,debt_consolidation,1,82000.0,16.14,675.0,1
624315,13100.0,3,debt_consolidation,1,44000.0,35.7,680.0,1
1614996,15000.0,6,credit_card,1,90000.0,10.24,725.0,1
929797,12000.0,6,credit_card,1,64000.0,17.33,695.0,1
962974,14400.0,6,other,0,50000.0,6.72,755.0,1
511759,27200.0,7,major_purchase,1,130000.0,11.22,750.0,1
932728,14000.0,6,debt_consolidation,1,100000.0,17.12,675.0,1
369164,12500.0,6,debt_consolidation,1,43000.0,20.93,710.0,1
388508,2000.0,4,debt_consolidation,0,30000.0,26.68,660.0,1
514882,12600.0,2,debt_consolidation,0,35000.0,38.48,715.0,1
274047,5000.0,7,other,0,85000.0,5.46,735.0,1
1149111,30000.0,6,debt_consolidation,1,112500.0,12.1,715.0,1
1602105,3000.0,7,other,1,52000.0,24.12,700.0,1
919854,22000.0,5,debt_consolidation,1,50000.0,22.94,685.0,0
904392,21000.0,6,debt_consolidation,0,53000.0,23.23,705.0,1
620418,19425.0,4,debt_consolidation,0,44200.0,14.63,660.0,1
251432,4000.0,5,car,0,45000.0,17.04,720.0,1
309190,20000.0,6,credit_card,0,68500.0,19.66,680.0,0
607444,16250.0,3,debt_consolidation,1,51000.0,15.39,685.0,1
876936,15000.0,6,home_improvement,1,78000.0,8.37,670.0,1
571205,28000.0,7,credit_card,0,80000.0,13.22,720.0,0
518136,28000.0,6,debt_consolidation,1,85000.0,5.55,705.0,1
161965,5600.0,6,home_improvement,1,94728.4,7.07,665.0,1
678317,9000.0,5,debt_consolidation,1,40000.0,28.35,685.0,1
1241551,15000.0,7,home_improvement,1,85000.0,12.79,700.0,1
881481,10000.0,6,debt_consolidation,1,80000.0,16.22,695.0,1
198792,12000.0,7,debt_consolidation,1,90000.0,15.86,735.0,1
704768,20700.0,3,credit_card,0,45000.0,8.88,700.0,1
1176692,24000.0,3,other,1,72000.0,31.12,685.0,0
1139223,20000.0,4,debt_consolidation,1,72000.0,19.63,710.0,1
1012124,15000.0,7,credit_card,1,75000.0,6.78,740.0,1
866415,20000.0,2,wedding,0,70326.0,20.06,690.0,1
1199159,5000.0,6,moving,1,85000.0,13.24,685.0,1
674946,12000.0,5,debt_consolidation,0,65000.0,14.27,680.0,1
1326770,20000.0,5,debt_consolidation,0,60000.0,36.66,695.0,0
1326421,11800.0,5,debt_consolidation,1,45000.0,19.71,700.0,1
249981,30000.0,3,home_improvement,1,84000.0,16.13,695.0,1
1596173,25000.0,7,credit_card,1,75000.0,15.79,740.0,0
935590,12000.0,6,debt_consolidation,1,40000.0,5.43,725.0,1
38740,25000.0,5,home_improvement,0,60000.0,8.0,780.0,1
1644668,20000.0,7,debt_consolidation,1,59024.0,25.82,700.0,1
1575845,6000.0,6,credit_card,1,94756.0,10.34,660.0,1
99911,9600.0,3,debt_consolidation,1,48000.0,7.79,660.0,0
663046,2400.0,3,other,1,33000.0,17.71,675.0,1
534687,35000.0,5,debt_consolidation,1,110000.0,21.06,700.0,1
556801,8500.0,5,debt_consolidation,1,36000.0,18.5,675.0,1
956672,9000.0,5,debt_consolidation,1,69000.0,8.68,690.0,1
231886,8000.0,6,credit_card,0,60000.0,14.78,675.0,1
1604988,7000.0,4,major_purchase,0,120000.0,11.7,685.0,1
1561231,5600.0,5,credit_card,0,40000.0,31.05,665.0,1
970364,15000.0,4,debt_consolidation,0,55000.0,10.36,695.0,1
101840,15000.0,6,debt_consolidation,1,113000.0,10.04,750.0,1
829972,30000.0,5,car,0,180000.0,17.6,720.0,0
169377,35000.0,4,debt_consolidation,1,165000.0,23.44,665.0,1
8285,8000.0,7,home_improvement,1,87000.0,4.48,695.0,1
1332689,3000.0,7,debt_consolidation,1,89000.0,6.14,730.0,0
823760,19000.0,6,credit_card,0,60000.0,18.89,665.0,1
20893,24000.0,5,other,0,77000.0,29.15,670.0,1
320075,2800.0,5,debt_consolidation,0,72000.0,25.53,690.0,1
48153,10000.0,5,home_improvement,1,95000.0,10.97,695.0,1
1152107,12000.0,7,home_improvement,1,67000.0,2.54,780.0,1
1566543,35000.0,3,small_business,1,88000.0,19.17,695.0,1
52128,24000.0,5,debt_consolidation,0,94000.0,13.16,700.0,1
206626,9000.0,5,debt_consolidation,0,46000.0,26.32,695.0,1
972714,5000.0,7,debt_consolidation,1,57000.0,25.05,780.0,1
368004,4000.0,5,credit_card,1,120000.0,13.54,705.0,0
501495,11900.0,2,debt_consolidation,1,35000.0,11.87,675.0,1
161459,8000.0,7,debt_consolidation,0,75000.0,7.55,715.0,1
94550,14175.0,3,small_business,0,92000.0,12.67,660.0,1
834787,22325.0,3,credit_card,0,50000.0,31.28,665.0,1
772029,2800.0,6,other,1,93000.0,9.88,675.0,1
217092,22675.0,5,debt_consolidation,1,54000.0,14.02,660.0,1
686106,10000.0,4,debt_consolidation,1,52000.0,17.31,670.0,1
1193050,5000.0,5,credit_card,0,55000.0,11.72,670.0,1
566389,16550.0,4,credit_card,0,60000.0,14.78,690.0,1
373043,21000.0,3,debt_consolidation,1,42000.0,23.34,755.0,1
178707,24000.0,7,debt_consolidation,1,63000.0,22.69,760.0,1
1340202,8000.0,6,credit_card,0,50000.0,6.91,660.0,1
454118,12000.0,7,debt_consolidation,0,82000.0,14.25,690.0,1
148771,12000.0,7,debt_consolidation,1,50000.0,26.84,760.0,1
100179,20000.0,7,credit_card,1,95000.0,16.21,790.0,1
162212,12000.0,6,credit_card,0,39520.0,28.29,695.0,0
7536,9000.0,7,credit_card,1,80000.0,29.33,700.0,1
191288,20175.0,2,credit_card,1,85000.0,21.83,675.0,1
264565,15000.0,3,debt_consolidation,1,90000.0,21.87,680.0,1
853735,8400.0,5,debt_consolidation,1,70000.0,24.14,715.0,1
359880,8000.0,7,credit_card,1,60000.0,27.88,695.0,1
362437,20000.0,5,debt_consolidation,1,70000.0,30.96,705.0,1
603458,20000.0,6,debt_consolidation,1,95000.0,12.75,715.0,1
1174083,2000.0,5,debt_consolidation,1,25000.0,6.77,670.0,1
274409,7500.0,6,debt_consolidation,1,65000.0,16.26,715.0,1
526318,15000.0,6,debt_consolidation,0,90000.0,10.69,675.0,1
818913,17000.0,7,debt_consolidation,1,40000.0,27.72,730.0,1
1157253,16000.0,4,debt_consolidation,1,54000.0,34.73,700.0,0
1168926,35000.0,4,credit_card,1,120000.0,10.08,660.0,1
469819,22000.0,6,credit_card,0,65000.0,20.13,705.0,1
233896,10000.0,5,debt_consolidation,0,35000.0,22.81,665.0,1
809551,8500.0,6,credit_card,1,62000.0,21.27,705.0,1
251385,18000.0,5,moving,0,138257.0,26.9,725.0,1
932517,15450.0,4,debt_consolidation,0,51000.0,14.92,675.0,0
880959,4800.0,3,wedding,0,31000.0,31.43,660.0,0
1565621,18400.0,5,debt_consolidation,1,40000.0,17.52,705.0,1
926843,14000.0,6,debt_consolidation,1,61000.0,24.3,710.0,1
259716,12000.0,7,car,0,65000.0,6.13,780.0,1
585071,2450.0,6,credit_card,1,45000.0,25.96,710.0,1
625794,18000.0,5,debt_consolidation,0,56000.0,10.16,665.0,1
743076,20000.0,7,debt_consolidation,0,100000.0,11.19,750.0,1
10941,5925.0,4,credit_card,1,36000.0,38.87,690.0,1
222728,15000.0,6,home_improvement,1,154000.0,1.31,700.0,1
406747,6000.0,5,credit_card,1,46000.0,3.81,670.0,1
342644,22075.0,4,home_improvement,1,60000.0,1.08,765.0,0
205313,7000.0,7,credit_card,1,85000.0,9.98,730.0,1
847744,2800.0,6,credit_card,1,40000.0,19.2,700.0,1
942514,22000.0,5,debt_consolidation,1,90000.0,18.65,695.0,1
622297,5000.0,4,debt_consolidation,0,57835.0,5.21,660.0,1
155247,17500.0,7,credit_card,1,120000.0,9.81,665.0,1
884863,11800.0,5,debt_consolidation,0,50000.0,15.67,680.0,1
136567,11000.0,2,other,0,74152.0,0.4,670.0,1
579890,8400.0,6,credit_card,0,68000.0,36.67,675.0,1
538194,9425.0,4,debt_consolidation,1,60000.0,10.9,660.0,0
1345569,2400.0,4,credit_card,0,35000.0,5.45,740.0,1
666171,34000.0,5,credit_card,1,80000.0,26.76,680.0,0
281954,7900.0,5,debt_consolidation,1,30000.0,10.73,725.0,1
899303,35000.0,2,credit_card,1,85000.0,22.02,680.0,0
967214,20000.0,4,debt_consolidation,0,70000.0,16.8,670.0,1
77574,12500.0,7,credit_card,1,142000.0,3.43,750.0,1
761166,35000.0,6,debt_consolidation,1,115000.0,25.24,710.0,1
812133,15000.0,7,credit_card,1,70000.0,29.69,720.0,1
1038031,35000.0,3,debt_consolidation,1,105000.0,20.74,665.0,1
86835,25000.0,1,major_purchase,0,75000.0,21.44,665.0,0
554637,10000.0,2,debt_consolidation,0,57500.0,22.15,665.0,1
404386,7100.0,5,home_improvement,1,48000.0,24.53,670.0,1
257780,4750.0,5,debt_consolidation,0,28800.0,22.33,660.0,1
827339,29700.0,5,debt_consolidation,0,125000.0,10.51,670.0,1
670406,23800.0,6,debt_consolidation,1,84000.0,15.71,745.0,1
270143,5000.0,7,major_purchase,0,72000.0,14.22,780.0,1
1334245,10000.0,7,other,0,45000.0,21.61,765.0,1
371083,19475.0,3,debt_consolidation,1,70000.0,26.52,670.0,0
325522,20000.0,5,debt_consolidation,1,41000.0,30.83,675.0,1
446051,24000.0,7,credit_card,1,60000.0,13.34,765.0,1
875272,35000.0,4,debt_consolidation,1,100000.0,18.94,680.0,1
663120,25000.0,3,other,0,102000.0,9.88,660.0,1
28821,9650.0,3,debt_consolidation,1,31200.0,14.54,675.0,0
901539,6175.0,5,home_improvement,1,48000.0,27.18,675.0,0
97228,18000.0,3,debt_consolidation,0,45000.0,13.43,700.0,1
424263,7200.0,6,debt_consolidation,0,75000.0,1.73,710.0,1
1433169,1100.0,6,medical,1,47000.0,21.48,675.0,1
477102,15600.0,2,debt_consolidation,0,52000.0,17.4,710.0,0
188996,8725.0,4,debt_consolidation,0,41600.0,8.71,685.0,1
895259,10000.0,6,home_improvement,1,45000.0,16.14,660.0,1
213983,11000.0,5,other,0,41000.0,18.09,660.0,1
1425349,1000.0,6,medical,1,52000.0,16.41,680.0,1
1261819,15600.0,6,debt_consolidation,1,68377.0,17.59,695.0,1
264440,21000.0,3,credit_card,0,55000.0,9.75,700.0,1
644996,20000.0,6,debt_consolidation,1,50000.0,26.24,715.0,1
527295,10000.0,5,credit_card,0,27400.0,21.81,665.0,1
272127,11500.0,6,debt_consolidation,1,47244.0,23.7,710.0,0
652646,6000.0,6,debt_consolidation,1,30000.0,15.96,670.0,1
475060,11050.0,5,debt_consolidation,1,30000.0,24.0,740.0,0
981650,18000.0,5,credit_card,0,55000.0,14.84,705.0,1
1117864,5000.0,5,debt_consolidation,0,40000.0,17.55,705.0,1
1561051,9125.0,6,debt_consolidation,1,75500.0,30.95,680.0,1
362020,18000.0,6,debt_consolidation,0,40000.0,24.48,675.0,1
211140,9850.0,4,home_improvement,1,120000.0,5.28,665.0,1
264655,5500.0,4,debt_consolidation,0,25064.0,23.7,680.0,1
909522,24000.0,6,debt_consolidation,1,127000.0,6.95,685.0,1
1096007,21100.0,4,debt_consolidation,1,58450.0,14.0,660.0,1
1516368,12000.0,7,credit_card,1,112000.0,18.04,700.0,1
661468,18000.0,4,credit_card,1,51000.0,18.49,660.0,1
982596,16000.0,7,moving,1,350000.0,0.7,780.0,1
567673,16000.0,6,debt_consolidation,1,60000.0,5.26,685.0,1
810216,13000.0,4,debt_consolidation,0,97397.0,5.31,695.0,1
991586,1600.0,7,debt_consolidation,0,20832.0,23.16,755.0,1
607994,12000.0,7,debt_consolidation,1,42000.0,28.58,745.0,0
65631,15000.0,5,debt_consolidation,0,42000.0,31.62,705.0,1
1319290,20000.0,6,car,1,162048.0,10.03,675.0,0
943052,11000.0,6,debt_consolidation,1,34000.0,17.47,685.0,1
295273,21000.0,7,debt_consolidation,0,115000.0,18.22,700.0,1
919415,2800.0,5,renewable_energy,0,95000.0,4.9,750.0,1
943994,15350.0,6,debt_consolidation,1,160000.0,4.48,675.0,1
407631,10550.0,6,credit_card,1,28000.0,29.96,695.0,1
806522,17000.0,7,debt_consolidation,1,73000.0,19.06,700.0,1
353215,14000.0,5,debt_consolidation,0,35000.0,13.92,685.0,1
537716,10000.0,6,debt_consolidation,1,60000.0,13.52,670.0,1
1564136,14000.0,7,debt_consolidation,1,53000.0,29.89,720.0,0
122722,18000.0,5,debt_consolidation,1,121000.0,18.61,685.0,1
843919,27050.0,2,other,0,68000.0,17.51,705.0,1
479171,3000.0,5,vacation,1,54000.0,26.3,670.0,1
851663,16000.0,4,debt_consolidation,0,60000.0,17.62,680.0,0
927517,28000.0,7,debt_consolidation,1,110000.0,14.01,715.0,1
699081,30000.0,5,debt_consolidation,1,84000.0,16.54,690.0,1
1415667,17200.0,5,debt_consolidation,0,52000.0,28.57,660.0,0
1605866,24000.0,3,debt_consolidation,1,64000.0,23.1,675.0,0
1612176,16575.0,4,debt_consolidation,0,100000.0,8.51,670.0,1
76274,24000.0,6,credit_card,1,265000.0,18.74,720.0,1
113630,20000.0,6,debt_consolidation,0,65000.0,16.54,695.0,1
157880,5000.0,6,debt_consolidation,1,45000.0,5.89,800.0,1
200667,17000.0,6,debt_consolidation,1,125000.0,4.42,660.0,1
233210,14400.0,5,debt_consolidation,1,150000.0,8.61,675.0,1
1543658,24000.0,3,debt_consolidation,0,55000.0,38.47,675.0,1
150390,6000.0,5,debt_consolidation,0,28263.0,6.92,670.0,0
522497,17000.0,5,credit_card,1,55000.0,15.95,675.0,1
316304,16000.0,3,major_purchase,1,60000.0,13.06,665.0,0
1484543,3025.0,6,home_improvement,1,24000.0,20.2,700.0,1
113230,5000.0,7,debt_consolidation,1,150000.0,6.25,725.0,1
172144,10200.0,6,debt_consolidation,1,100000.0,12.01,665.0,1
176128,22475.0,3,debt_consolidation,1,67000.0,10.96,660.0,1
647134,25000.0,7,debt_consolidation,0,288000.0,8.0,780.0,1
988565,6200.0,6,debt_consolidation,0,86000.0,9.8,710.0,1
970941,12425.0,5,home_improvement,1,87000.0,14.07,680.0,0
820191,12000.0,7,credit_card,1,37000.0,30.17,715.0,1
938079,5950.0,5,credit_card,0,28500.0,28.0,725.0,0
537548,10000.0,6,debt_consolidation,1,195000.0,25.56,680.0,1
917017,5600.0,6,car,1,88000.0,6.79,715.0,1
55911,21000.0,5,debt_consolidation,0,65000.0,6.2,685.0,1
823111,16000.0,4,debt_consolidation,1,58000.0,24.95,690.0,0
349937,35000.0,4,home_improvement,1,103000.0,10.23,720.0,1
17863,14000.0,5,debt_consolidation,1,50000.0,31.73,715.0,1
77720,9600.0,5,credit_card,1,34000.0,25.31,680.0,1
1370198,16000.0,5,credit_card,1,67500.0,17.97,660.0,1
286170,6000.0,5,credit_card,0,65000.0,21.38,660.0,1
799667,16000.0,5,home_improvement,1,140000.0,31.67,715.0,1
271019,3200.0,5,home_improvement,1,90000.0,12.08,675.0,1
897412,25575.0,3,debt_consolidation,1,78000.0,26.14,695.0,1
155803,21100.0,7,debt_consolidation,0,75000.0,24.99,735.0,1
1608735,6300.0,4,major_purchase,0,20500.0,36.71,705.0,0
1036985,20000.0,6,home_improvement,1,200000.0,8.9,790.0,1
928228,12000.0,7,debt_consolidation,1,66000.0,14.4,765.0,1
906632,20000.0,5,debt_consolidation,1,61000.0,23.88,695.0,0
376697,18000.0,7,debt_consolidation,1,200000.0,19.9,760.0,1
878871,24000.0,4,credit_card,0,90000.0,11.63,670.0,0
181690,4375.0,5,credit_card,0,29900.0,3.17,690.0,1
98173,30000.0,5,debt_consolidation,1,220000.0,10.26,695.0,1
65255,18000.0,7,debt_consolidation,1,55000.0,9.56,790.0,1
190552,18000.0,5,debt_consolidation,0,101000.0,16.44,685.0,1
400115,20000.0,6,debt_consolidation,1,50000.0,17.77,675.0,1
1280713,10000.0,5,credit_card,0,71500.0,12.49,695.0,1
215291,17200.0,7,debt_consolidation,0,61654.0,17.46,700.0,1
189232,35000.0,5,credit_card,1,140000.0,12.81,715.0,1
110623,18900.0,4,home_improvement,1,42082.0,8.67,740.0,0
1444780,5000.0,6,credit_card,1,21000.0,32.73,660.0,1
229444,9000.0,7,debt_consolidation,0,24400.0,27.69,750.0,1
484369,10000.0,5,debt_consolidation,1,114000.0,35.69,660.0,0
901778,14000.0,5,debt_consolidation,0,100000.0,16.55,685.0,1
181393,35000.0,6,debt_consolidation,1,116000.0,17.3,710.0,1
497296,24000.0,7,debt_consolidation,1,60000.0,27.78,695.0,1
240553,13800.0,4,debt_consolidation,1,33300.0,14.52,690.0,1
154616,15000.0,6,debt_consolidation,1,63000.0,13.77,700.0,1
120076,30000.0,1,small_business,0,90000.0,6.88,735.0,0
980737,19125.0,4,debt_consolidation,0,40000.0,11.93,690.0,1
104527,8000.0,7,debt_consolidation,0,40000.0,10.23,685.0,1
22131,21000.0,6,debt_consolidation,1,130000.0,10.55,670.0,1
1388603,1500.0,6,major_purchase,0,75187.0,19.07,800.0,1
695206,20475.0,3,debt_consolidation,0,62000.0,29.03,685.0,1
373292,15600.0,4,debt_consolidation,1,73000.0,34.77,685.0,0
1046255,15000.0,1,debt_consolidation,1,48000.0,30.47,720.0,0
520795,12000.0,6,debt_consolidation,0,62000.0,22.98,670.0,1
651193,15000.0,6,debt_consolidation,1,140000.0,15.97,700.0,1
694049,4800.0,5,home_improvement,1,70000.0,21.31,705.0,1
1401664,15000.0,4,debt_consolidation,1,57000.0,39.68,685.0,1
221734,20400.0,7,credit_card,1,65000.0,7.9,705.0,1
1022943,10000.0,5,debt_consolidation,1,75000.0,14.42,675.0,1
597333,24950.0,4,credit_card,0,65000.0,8.09,795.0,1
638610,20000.0,4,credit_card,1,103000.0,17.42,660.0,0
526637,7200.0,6,debt_consolidation,1,64000.0,13.78,690.0,1
337234,25500.0,3,debt_consolidation,0,58000.0,33.58,680.0,1
231450,17000.0,5,debt_consolidation,1,65000.0,17.54,680.0,1
